,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,outcome
242,-0.3103213472054303,-0.3833155946235733,-1.2226096195670768,-1.0978295927022248,-1.2303135183493832,0.32260932680243926,1.5980102771989424,-0.8126465905286439,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,moderate,significant,none,absent,other,serosanguious,yes,lived
243,-0.3141418178985945,-0.8907054760384773,-0.46651403610922015,-1.0978295927022248,-1.2303135183493832,-0.626920031159936,-0.47581873606908154,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,warm,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,absent,distend_large,cloudy,yes,euthanized
244,-0.31382762474892506,-0.0027731835623884637,-1.3600815438321416,-1.0978295927022248,1.3515678668018292,-0.15215535217874837,-0.5808227367408801,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,warm,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,none,normal,firm,clear,no,lived
245,-0.3128407927436251,0.37776922749878733,-0.5352499982417526,-0.368142434616071,-0.7139372413191407,-1.5764493891223113,-0.5583218794540662,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,moderate,slight,less_1_liter,absent,distend_small,cloudy,yes,lived
246,3.2028957346584277,1.3925489903285955,0.9769411686739609,-0.732986013659148,1.093379728286708,2.4115739143196646,-0.5583218794540662,1.2647172554849593,1.5411636737607644,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,dark_cyanotic,more_3_sec,severe_pain,absent,severe,slight,less_1_liter,absent,distend_large,clear,yes,died
247,-0.313791485161287,0.6314641682062438,-1.2913455816996093,-1.0978295927022248,0.8351915897715866,-2.5259787470846864,-0.5695723080974733,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,pale_pink,less_3_sec,depressed,hypermotile,none,none,more_1_liter,normal,distend_small,cloudy,no,lived
248,-0.31362406298998424,-0.3833155946235733,-0.8789298089044147,-0.9762150663545325,1.4548431222078777,-0.626920031159936,-0.5020697362370312,-0.749696170952474,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_cyanotic,less_3_sec,mild_pain,absent,severe,slight,less_1_liter,absent,distend_small,cloudy,yes,died
249,-0.31348466743766606,1.138854049621148,0.28958154734863656,-0.368142434616071,1.3515678668018292,0.22765639100620172,-0.5170703077615739,0.761113898875601,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,normal,distend_small,serosanguious,yes,died
250,-0.3093035384107263,-1.271247887099653,-1.2913455816996093,-1.0978295927022248,-1.2303135183493832,-1.2915905817335986,1.6730131348216557,-0.8126465905286439,0.4194479949329334,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,reduced,normal_pink,less_3_sec,mild_pain,absent,none,slight,more_1_liter,decreased,distend_large,clear,yes,lived
251,-0.31288357021470686,-0.0027731835623884637,0.28958154734863656,-0.6113714873114556,0.5770034512564653,-0.5319670953636985,-0.5020697362370312,1.2647172554849593,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_small,clear,yes,lived
252,-0.3141418178985945,1.646243931036052,-0.9476657710369472,-0.8546005400068403,0.5770034512564653,-1.8613081965110239,-0.550821593691795,-0.3090432339192856,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_small,cloudy,yes,euthanized
253,-0.30937655512860723,-0.8907054760384773,-0.6727219225068175,1.0912318815562367,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.2779441347845009,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,severe_pain,absent,none,none,more_1_liter,normal,distend_small,cloudy,yes,lived
254,-0.3143424294871159,0.5046166978525156,-1.3600815438321416,-0.9762150663545325,1.3515678668018292,-0.9117788385486486,-0.5320708792861165,-0.3090432339192856,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,normal,normal,cloudy,yes,lived
255,-0.3100300178765114,-3.554502353466735,-0.9476657710369472,-0.368142434616071,1.3515678668018292,0.7024210699873894,1.7855174212557259,-0.8126465905286439,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,significant,none,serosanguious,distend_small,serosanguious,yes,lived
256,-0.31273458660852554,-0.5101630649773016,0.839469244408896,0.30073746029623677,1.093379728286708,2.4115739143196646,-0.41956659285204656,0.6352130597232614,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,absent,distend_small,cloudy,yes,died
257,-0.31333273366106534,1.0120065792674195,-0.5352499982417526,0.3615447234700829,1.3515678668018292,-0.5319670953636985,-0.5583218794540662,2.0830727099751667,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,warm,normal,pale_pink,more_3_sec,mild_pain,hypomotile,slight,slight,none,absent,distend_large,cloudy,yes,died
258,-0.3133356838314848,-0.256468124269845,0.35831750948116897,1.0912318815562367,0.06062717422622297,0.4175622625986768,-0.5733224509786089,-0.24609281434311575,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,significant,less_1_liter,decreased,distend_small,serosanguious,yes,died
259,-0.3100211673652531,-0.0027731835623884637,0.28958154734863656,-0.003298855572994037,-1.2303135183493832,0.32260932680243926,2.010525994123866,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,absent,distend_small,serosanguious,yes,euthanized
260,-0.312763350770115,-0.5101630649773016,-0.46651403610922015,-0.12491338192068635,0.06062717422622297,0.4175622625986768,-0.4795688789502172,-0.434944073071625,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,no,adult,warm,normal,bright_red,more_3_sec,severe_pain,hypomotile,none,slight,more_1_liter,absent,distend_large,clear,no,lived
261,-0.3142163097016852,-0.12962065391611674,0.42705347161370144,0.3615447234700829,1.093379728286708,0.9872798773761019,-0.49831959335589554,-0.434944073071625,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,none,slight,more_1_liter,decreased,distend_small,cloudy,yes,died
262,-0.312908646663272,-1.271247887099653,0.9769411686739609,-1.0978295927022248,0.8351915897715866,1.8418562995422396,-0.4683184503068102,1.705370192518148,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,dark_cyanotic,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,decreased,distend_small,serosanguious,yes,died
263,-0.30967673496878445,-1.1444004167459338,-0.05409826331402559,-0.12491338192068635,-1.7466897953796257,0.7024210699873894,2.1980331381806493,-0.8126465905286439,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,none,none,more_1_liter,absent,distend_large,serosanguious,yes,euthanized
264,-0.3130620555250825,-1.0175529463922055,-0.12283422544655802,1.2736536710777753,-1.2303135183493832,0.9872798773761019,-0.5583218794540662,0.8240643184517706,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,absent,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_large,serosanguious,yes,died
265,-0.3133614978226548,0.12407428679133078,-1.085137695302012,-0.6113714873114556,-1.7466897953796257,-0.15215535217874837,-0.5170703077615739,-1.4421507862903418,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,no,adult,cool,normal,normal_pink,less_3_sec,alert,hypermotile,none,none,none,normal,distend_small,cloudy,no,lived
266,-0.3133356838314848,0.12407428679133078,-0.6727219225068175,-0.9762150663545325,1.3515678668018292,-0.8168259027524111,-0.5545717365729306,1.07586599675645,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,absent,distend_small,clear,yes,lived
267,-0.3142163097016852,-0.8907054760384773,-1.0507697142357457,-1.2802513822237633,1.093379728286708,-0.057202416382510855,-0.5020697362370312,2.7125769057368645,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,bright_pink,less_3_sec,alert,hypomotile,slight,slight,less_1_liter,normal,other,cloudy,no,lived
268,-0.31279063984649474,2.66102369386586,1.1831490550715582,0.3615447234700829,1.093379728286708,0.7024210699873894,-0.5770725938597445,0.9499651576041103,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,none,none,absent,distend_large,serosanguious,yes,died
269,-0.31281719138026964,0.25092175714505904,0.28958154734863656,0.6047737761654676,1.3515678668018292,-0.5319670953636985,-0.5733224509786089,0.38341138141858216,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_large,serosanguious,no,died
270,-0.31370666776172834,0.8851591089136914,-1.085137695302012,0.11831567077469828,0.06062717422622297,-1.006731774344886,-0.5545717365729306,-0.434944073071625,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,decreased,normal,clear,yes,lived
271,-0.30909923910918063,-1.1444004167459338,1.6986687710655513,-0.368142434616071,-1.2303135183493832,0.7024210699873894,2.2730359958033626,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,normal,bright_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,normal,distend_small,serosanguious,no,euthanized
272,3.1979173220756367,-1.271247887099653,0.9769411686739609,1.0912318815562367,0.5253658235534413,0.5125151983949143,-0.5583218794540662,0.761113898875601,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,decreased,distend_large,serosanguious,no,died
273,3.195535059461945,-0.5101630649773016,0.28958154734863656,1.0912318815562367,0.008989546523198907,-0.15215535217874837,-0.4795688789502172,-0.24609281434311575,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,significant,none,absent,distend_small,serosanguious,yes,died
274,-0.3141580438359014,-0.8907054760384773,-0.46651403610922015,-1.0978295927022248,-0.7139372413191407,-0.5319670953636985,-0.5770725938597445,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,none,increased,distend_large,cloudy,yes,lived
275,-0.31348466743766606,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.49831959335589554,-0.6237953318001346,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,no,young,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,severe,slight,none,absent,distend_large,cloudy,yes,euthanized
276,-0.31348466743766606,1.2657015199748762,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.5545717365729306,-0.05724155561460621,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,slight,slight,none,normal,distend_small,serosanguious,yes,euthanized
277,-0.3092548605988057,0.12407428679133078,-0.9476657710369472,-1.0978295927022248,-1.2303135183493832,-0.8168259027524111,1.4855059907648724,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,more_1_liter,decreased,distend_small,clear,yes,lived
278,-0.3148004434447327,1.0120065792674195,0.22084558521610412,-0.6113714873114556,0.31881531274134417,-0.15215535217874837,-0.5545717365729306,1.2647172554849593,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,absent,distend_small,serosanguious,yes,died
279,-0.31291528454671574,-1.1444004167459338,-0.5352499982417526,1.0912318815562367,0.06062717422622297,-0.15215535217874837,-0.5170703077615739,0.761113898875601,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,normal,distend_large,cloudy,yes,died
280,-0.3093677046173489,0.25092175714505904,-0.8101938467718823,2.30737714503316,1.3515678668018292,-0.8168259027524111,2.085528851746579,-1.4421507862903418,0.08602463370655056,-0.07546531948629838,-0.040274806222011794,no,young,warm,increased,normal_pink,less_3_sec,depressed,hypomotile,none,significant,none,decreased,distend_small,clear,no,lived
281,-0.31556601266857526,-0.0027731835623884637,-0.5352499982417526,0.6047737761654676,-1.2303135183493832,-0.8168259027524111,-0.5545717365729306,-0.8126465905286439,-0.6500092762854646,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,decreased,distend_large,cloudy,yes,died
282,3.205890157634151,1.7730914013897803,-0.26030614971162286,1.0912318815562367,-0.19756096428889824,1.556997492153527,-0.5208204506427095,-0.24609281434311575,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,severe,none,less_1_liter,absent,distend_large,cloudy,yes,died
283,-0.3140592131268504,-0.256468124269845,-0.9476657710369472,-1.0978295927022248,0.4737281958504168,-0.7218729669561735,-0.5320708792861165,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,none,normal,normal,clear,no,lived
284,-0.3133356838314848,0.12407428679133078,1.1831490550715582,0.3615447234700829,1.093379728286708,1.2721386847648146,-0.49831959335589554,0.38341138141858216,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,none,none,absent,distend_large,serosanguious,yes,euthanized
285,-0.31382762474892506,-1.271247887099653,-1.085137695302012,-1.0978295927022248,0.5770034512564653,-1.3865435175298362,-0.5020697362370312,1.07586599675645,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,normal_pink,less_3_sec,mild_pain,normal,slight,none,more_1_liter,normal,distend_small,clear,yes,lived
286,-0.3092548605988057,-1.271247887099653,0.28958154734863656,-0.003298855572994037,-1.2303135183493832,0.7024210699873894,1.6730131348216557,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,none,none,absent,distend_large,serosanguious,yes,euthanized
287,-0.31330618212729044,1.2657015199748762,-0.5352499982417526,3.645136934857775,1.3515678668018292,-1.006731774344886,-0.550821593691795,0.761113898875601,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,absent,distend_small,serosanguious,yes,died
288,-0.312908646663272,-2.28602764992947,0.9769411686739609,-1.0978295927022248,1.3515678668018292,-0.2471082879749859,-0.4945694504747599,1.705370192518148,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,decreased,normal,serosanguious,yes,died
289,-0.3137317442102935,-0.256468124269845,0.28958154734863656,4.009980513900852,0.5770034512564653,0.4175622625986768,-0.5545717365729306,0.6352130597232614,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,slight,slight,less_1_liter,absent,distend_small,serosanguious,yes,died
290,-0.31443093459969884,0.5046166978525156,-1.085137695302012,-1.0978295927022248,0.31881531274134417,-0.626920031159936,-0.5320708792861165,0.19456012269007292,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,cool,normal,normal_pink,less_3_sec,alert,hypermotile,slight,slight,more_1_liter,normal,distend_small,clear,no,lived
291,-0.31333273366106534,0.25092175714505904,-0.9476657710369472,-0.8546005400068403,0.5770034512564653,-0.437014159567461,-0.5395711650483879,-1.4421507862903418,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,yes,adult,warm,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,more_1_liter,absent,distend_large,clear,yes,euthanized
292,3.1979173220756367,-0.0027731835623884637,2.9015481083848687,3.2802933558146985,0.31881531274134417,-0.15215535217874837,-0.5245705935238452,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,young,cold,normal,dark_cyanotic,more_3_sec,depressed,absent,severe,none,less_1_liter,decreased,distend_small,serosanguious,yes,died
293,3.195535059461945,-0.12962065391611674,1.9392446385294149,0.6047737761654676,0.008989546523198907,-0.2471082879749859,-0.6183241655522368,0.38341138141858216,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,normal_pink,less_3_sec,extreme_pain,hypomotile,moderate,significant,less_1_liter,absent,distend_small,serosanguious,yes,died
294,-0.31323759066503865,1.138854049621148,-0.9476657710369472,1.8209190396423907,-1.7466897953796257,-0.057202416382510855,-0.41956659285204656,-1.064448268833323,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,decreased,distend_small,clear,yes,lived
295,-0.31001674210962393,0.5046166978525156,-0.6727219225068175,0.8480028288608521,-1.2303135183493832,0.5125151983949143,2.1980331381806493,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,severe,none,more_1_liter,normal,distend_large,serosanguious,yes,euthanized
296,-0.3147584035162558,-0.8907054760384773,-0.5352499982417526,-1.0978295927022248,0.06062717422622297,-0.626920031159936,-0.5545717365729306,0.6352130597232614,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,slight,none,less_1_liter,normal,firm,cloudy,no,died
297,3.195535059461945,-0.6370105353310208,-0.39777807397668774,-0.6113714873114556,-0.7139372413191407,-1.006731774344886,-0.5395711650483879,2.3348743882798457,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,decreased,firm,clear,yes,lived
298,-0.31320513879042494,-1.271247887099653,1.1144130929390257,-0.8546005400068403,0.31881531274134417,1.8418562995422396,-0.5770725938597445,-0.434944073071625,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,absent,distend_small,serosanguious,yes,lived
299,-0.3133511722261868,0.37776922749878733,-1.085137695302012,-0.8546005400068403,0.31881531274134417,-0.057202416382510855,-0.49831959335589554,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,more_1_liter,decreased,other,clear,no,lived
300,-0.30958159197275775,0.5046166978525156,-0.6727219225068175,-0.003298855572994037,-1.7466897953796257,-1.5764493891223113,1.8230188500670825,-1.4421507862903418,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,none,less_1_liter,absent,distend_small,serosanguious,yes,lived
301,-0.3094267080257376,-0.12962065391611674,-0.9476657710369472,-0.6113714873114556,-1.2303135183493832,-2.241119939695974,2.010525994123866,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,none,more_1_liter,decreased,distend_small,cloudy,yes,lived
302,-0.3134610660743106,0.12407428679133078,1.1144130929390257,-0.8546005400068403,-1.7466897953796257,0.1327034552099642,-0.5770725938597445,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,none,slight,more_1_liter,absent,distend_small,serosanguious,yes,euthanized
303,-0.30946063498556103,-1.3980953574533814,0.1521096230835717,0.6047737761654676,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,less_1_liter,absent,distend_large,clear,yes,euthanized
304,-0.31442724688667456,-1.1444004167459338,0.014637698818506841,0.3615447234700829,-1.2303135183493832,-0.5319670953636985,-0.5470714508106592,4.28633739514111,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,hypomotile,slight,none,none,increased,distend_small,serosanguious,yes,died
305,-0.31333273366106534,1.0120065792674195,-0.5352499982417526,0.3615447234700829,1.3515678668018292,-0.9117788385486486,-0.5395711650483879,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,absent,distend_large,serosanguious,yes,lived
306,-0.31023210455024247,-0.8907054760384773,0.28958154734863656,-0.6113714873114556,-1.2303135183493832,-1.3865435175298362,1.635511706010299,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,absent,distend_small,serosanguious,yes,euthanized
307,-0.3133356838314848,-0.256468124269845,1.5268288657342204,0.3615447234700829,-0.19756096428889824,-1.3865435175298362,-0.5208204506427095,0.6352130597232614,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,yes,young,normal,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,none,none,increased,distend_small,cloudy,yes,died
308,-0.31348466743766606,0.5046166978525156,0.9769411686739609,0.6047737761654676,0.5770034512564653,-1.196637645937361,-0.5095700219993025,0.6352130597232614,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,no,young,normal,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,absent,distend_small,serosanguious,no,died
309,-0.3130620555250825,2.026786342097228,1.6643007899992852,0.3615447234700829,0.31881531274134417,0.22765639100620172,-0.5583218794540662,0.06865928353773322,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_large,serosanguious,yes,died
310,-0.3133356838314848,-0.256468124269845,1.80177271426435,-1.0978295927022248,1.3515678668018292,2.4115739143196646,-0.5208204506427095,2.0830727099751667,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,depressed,absent,slight,slight,more_1_liter,absent,distend_small,serosanguious,yes,died
311,-0.3099208615709924,-0.0027731835623884637,1.7330367521318175,1.0912318815562367,-1.2303135183493832,1.4620445563572895,2.2730359958033626,-0.8126465905286439,-0.29873709274177535,7.154920217020956,-0.040274806222011794,no,adult,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,none,more_1_liter,absent,distend_small,cloudy,no,euthanized
312,3.1985958612721057,-0.5101630649773016,-0.6727219225068175,0.11831567077469828,-1.2303135183493832,-0.626920031159936,-0.5020697362370312,-0.434944073071625,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,decreased,distend_small,serosanguious,yes,died
313,-0.31370666776172834,0.12407428679133078,1.80177271426435,0.11831567077469828,-1.2303135183493832,0.7024210699873894,-0.49831959335589554,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,none,more_1_liter,absent,distend_small,cloudy,no,euthanized
314,3.195535059461945,-0.0027731835623884637,-0.9476657710369472,-0.732986013659148,0.680278706662514,-0.15215535217874837,-0.5320708792861165,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,young,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,none,slight,more_1_liter,normal,distend_small,clear,yes,died
315,-0.30946063498556103,-0.5101630649773016,-0.6727219225068175,-0.003298855572994037,-1.2303135183493832,-0.34206122377122344,2.2355345669920057,-0.8126465905286439,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,slight,slight,none,absent,distend_small,serosanguious,yes,lived
316,-0.31330618212729044,1.0120065792674195,-0.5352499982417526,0.6047737761654676,1.3515678668018292,-0.7218729669561735,-0.5208204506427095,-0.6237953318001346,0.2148305679551532,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,none,decreased,firm,cloudy,no,lived
317,-0.31022177895377445,-0.12962065391611674,-0.6727219225068175,-0.6113714873114556,-1.7466897953796257,1.4620445563572895,2.2355345669920057,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,no,adult,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,absent,distend_small,clear,yes,euthanized
318,-0.31344262750918916,1.2657015199748762,0.22084558521610412,-0.12491338192068635,0.5253658235534413,2.22166804272719,-0.5695723080974733,0.06865928353773322,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,decreased,distend_large,serosanguious,yes,died
319,-0.31348466743766606,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.5020697362370312,0.9499651576041103,-0.14858617510340427,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,none,none,normal,distend_large,serosanguious,no,died
320,-0.3100211673652531,-0.12962065391611674,0.22084558521610412,0.6047737761654676,-1.2303135183493832,-0.8168259027524111,1.635511706010299,-0.8126465905286439,-0.2779441347845009,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,moderate,significant,more_1_liter,absent,other,cloudy,no,euthanized
